status_conta,duracao_meses,historico_credito,proposito,valor_credito,poupanca,tempo_emprego,taxa_parcela,status_sexo,outros_devedores,residencia_desde,propriedades,idade,outros_planos_parcelas,moradia,creditos_existentes,emprego,dependentes,telefone,trabalhador_estrangeiro,target
A12,0.058823529411764705,A32,A43,0.02806206668867613,A61,A74,4,A92,A103,2,A121,0.44642857142857145,A143,A152,1,A172,1,A191,A201,0
A14,0.2941176470588235,A32,A41,0.12947067238912735,A64,A73,2,A92,A101,4,A123,0.16071428571428575,A143,A151,1,A173,1,A192,A201,0
A14,0.0,A34,A40,0.17222405634422802,A61,A74,1,A92,A101,1,A121,0.32142857142857145,A143,A152,1,A173,2,A191,A201,0
A12,0.47058823529411764,A31,A44,0.20578848905029165,A65,A72,3,A92,A101,2,A124,0.17857142857142855,A141,A152,1,A171,1,A191,A201,0
A12,0.2941176470588235,A32,A41,0.6223175965665235,A61,A73,1,A92,A101,4,A123,0.07142857142857145,A143,A151,2,A174,1,A191,A201,1
A11,0.20588235294117646,A32,A40,0.2272477165181028,A62,A73,3,A93,A101,4,A123,0.28571428571428575,A143,A152,1,A172,2,A192,A201,0
A14,0.029411764705882346,A34,A40,0.3582590513920986,A61,A74,1,A93,A101,3,A124,0.46428571428571425,A143,A152,2,A174,2,A192,A201,0
A12,0.38235294117647056,A30,A49,0.2217453505007153,A62,A73,4,A92,A101,4,A123,0.125,A143,A151,2,A172,1,A191,A201,1
A11,0.2941176470588235,A31,A40,0.11417409486079015,A62,A74,2,A93,A101,3,A123,0.23214285714285715,A141,A152,1,A173,1,A191,A201,0
A12,0.08823529411764706,A31,A43,0.043908880818752064,A61,A73,4,A93,A101,4,A121,0.07142857142857145,A142,A152,1,A172,1,A191,A201,0
A14,0.25,A32,A43,0.16011885110597557,A65,A75,4,A93,A101,3,A122,0.39285714285714285,A143,A152,1,A173,1,A192,A201,0
A11,0.2941176470588235,A31,A42,0.12286783316826234,A63,A73,4,A93,A101,4,A121,0.0535714285714286,A142,A152,1,A173,1,A192,A201,0
A11,0.5147058823529411,A34,A42,0.7664245625619016,A65,A74,4,A93,A101,4,A122,0.19642857142857145,A143,A152,2,A174,1,A192,A201,0
A11,0.13235294117647056,A34,A49,0.08512160228898426,A61,A72,3,A93,A101,1,A122,0.16071428571428575,A141,A152,2,A172,1,A191,A201,0
A11,0.16176470588235292,A32,A40,0.12440849565313085,A61,A71,1,A92,A101,4,A123,0.07142857142857145,A143,A151,1,A173,1,A191,A201,0
A11,0.1176470588235294,A32,A40,0.056344228018047754,A61,A72,3,A92,A101,1,A121,0.32142857142857145,A143,A152,1,A172,1,A191,A201,1
A14,0.25,A32,A41,0.2750082535490261,A65,A73,1,A93,A101,3,A123,0.125,A143,A152,1,A173,1,A191,A201,0
A14,0.16176470588235292,A32,A41,0.15291075162319798,A61,A74,2,A93,A101,2,A123,0.25000000000000006,A143,A152,1,A173,1,A191,A201,0
A11,0.029411764705882346,A32,A42,0.00979421151094971,A61,A75,2,A92,A101,1,A122,0.5357142857142858,A141,A152,1,A173,1,A192,A201,0
A11,0.20588235294117646,A32,A40,0.03994717728623308,A61,A72,1,A92,A101,2,A123,0.07142857142857145,A143,A152,1,A172,1,A191,A201,1
A12,0.1176470588235294,A32,A49,0.03251898316275999,A62,A74,2,A92,A101,4,A121,0.07142857142857145,A143,A151,1,A172,1,A191,A201,0
A14,0.38235294117647056,A34,A43,0.3037856278199626,A61,A74,4,A92,A101,2,A123,0.10714285714285715,A143,A152,2,A173,1,A191,A201,0
A14,0.1176470588235294,A33,A45,0.07180587652690656,A64,A75,4,A93,A101,4,A124,0.6428571428571428,A143,A153,2,A173,2,A191,A201,1
A11,0.2941176470588235,A32,A40,0.05694948827996038,A65,A74,4,A92,A101,4,A124,0.23214285714285715,A143,A151,1,A173,1,A191,A201,1
A13,0.029411764705882346,A34,A40,0.05771981952239463,A61,A73,1,A93,A101,1,A121,0.9821428571428572,A143,A152,3,A171,2,A191,A202,0
A13,0.16176470588235292,A34,A43,0.05617915703752613,A65,A73,3,A93,A101,4,A124,0.35714285714285715,A143,A153,2,A173,1,A192,A201,1
A14,0.2941176470588235,A32,A40,0.06289204357873886,A61,A73,2,A93,A103,2,A121,0.21428571428571425,A143,A152,1,A173,1,A192,A201,0
A11,0.1176470588235294,A34,A40,0.02426543413667877,A61,A75,4,A93,A101,3,A122,0.28571428571428575,A143,A152,2,A173,1,A191,A201,1
A14,0.16176470588235292,A34,A40,0.2638384505337295,A65,A75,1,A92,A101,4,A123,0.7142857142857144,A143,A152,1,A173,1,A192,A201,0
A11,0.20588235294117646,A34,A42,0.10311433916584131,A61,A73,4,A92,A101,4,A121,0.0892857142857143,A143,A151,2,A173,1,A191,A201,1
A11,0.1176470588235294,A32,A43,0.10806646858149004,A61,A73,4,A93,A101,3,A122,0.0892857142857143,A143,A152,1,A172,1,A191,A201,0
A14,0.25,A34,A40,0.6839440959612633,A65,A75,4,A93,A101,4,A124,0.19642857142857145,A143,A153,1,A174,1,A192,A201,1
A14,0.2941176470588235,A34,A40,0.12176735996478487,A62,A74,4,A94,A101,3,A122,0.14285714285714285,A143,A152,2,A173,1,A192,A201,0
A12,0.1176470588235294,A32,A43,0.049796412457356665,A61,A75,3,A94,A103,3,A121,0.37499999999999994,A141,A152,2,A172,1,A191,A201,0
A11,0.38235294117647056,A32,A42,0.1572576207769341,A61,A72,2,A91,A101,4,A122,0.21428571428571425,A143,A152,1,A172,1,A191,A201,1
A14,0.08823529411764706,A32,A41,0.145867723120942,A65,A72,1,A92,A101,4,A121,0.21428571428571425,A143,A151,1,A173,1,A191,A201,0
A12,0.1176470588235294,A34,A42,0.18526466380543635,A61,A75,1,A93,A101,4,A123,0.16071428571428575,A143,A151,3,A173,1,A192,A201,0
A14,0.1176470588235294,A34,A43,0.07730824254429404,A61,A75,2,A93,A101,4,A121,0.7857142857142858,A143,A152,2,A172,1,A192,A201,0
A11,0.2941176470588235,A32,A41,0.14097061736546715,A65,A75,2,A92,A101,4,A121,0.125,A143,A151,1,A173,1,A191,A201,0
A11,0.47058823529411764,A34,A46,0.4300099042588313,A61,A73,3,A92,A101,2,A124,0.10714285714285715,A143,A152,2,A174,1,A192,A201,1
A14,0.25,A34,A41,0.16644657202597118,A61,A75,1,A93,A101,4,A123,0.30357142857142855,A143,A152,1,A174,1,A192,A201,0
A14,0.2941176470588235,A34,A43,0.10856168152305491,A62,A75,4,A93,A101,4,A122,0.5892857142857142,A141,A152,2,A173,1,A191,A201,0
A13,0.1176470588235294,A34,A40,0.06767910201386595,A63,A71,2,A93,A101,4,A124,0.8392857142857144,A141,A153,3,A171,1,A191,A201,0
A11,0.2941176470588235,A32,A40,0.06168152305491362,A65,A73,4,A92,A101,4,A121,0.10714285714285715,A143,A151,1,A173,1,A191,A201,1
A14,0.47058823529411764,A34,A40,0.18075272367117862,A61,A74,4,A93,A101,4,A123,0.32142857142857145,A143,A152,2,A173,1,A192,A201,0
A11,0.20588235294117646,A32,A43,0.17932210850665786,A61,A74,4,A92,A103,1,A121,0.10714285714285715,A143,A152,1,A173,1,A191,A201,0
A14,0.47058823529411764,A34,A41,0.3004842082095301,A64,A75,4,A93,A101,2,A123,0.33928571428571425,A143,A152,2,A174,1,A192,A201,0
A12,0.20588235294117646,A32,A45,0.1992956971497744,A61,A71,2,A92,A101,4,A123,0.8571428571428572,A143,A152,1,A173,1,A192,A201,0
A12,0.5147058823529411,A34,A43,0.25767580059425554,A61,A74,2,A93,A103,2,A121,0.10714285714285715,A143,A152,2,A173,1,A191,A201,1
A14,0.2941176470588235,A34,A40,0.09298998569384835,A64,A75,4,A93,A101,4,A121,0.7321428571428572,A143,A152,1,A173,1,A192,A201,0
A12,0.1176470588235294,A30,A48,0.06382744580169472,A61,A73,2,A93,A101,2,A121,0.21428571428571425,A143,A152,1,A172,1,A192,A201,0
A12,0.1176470588235294,A32,A40,0.03224386486189061,A62,A72,4,A92,A101,2,A122,0.07142857142857145,A141,A152,1,A172,1,A191,A201,1
A12,0.23529411764705882,A32,A41,0.3421371189611533,A65,A71,1,A91,A101,4,A121,0.7321428571428572,A143,A152,1,A174,1,A192,A201,0
A12,0.20588235294117646,A32,A49,0.09304500935402223,A64,A73,4,A93,A101,2,A122,0.28571428571428575,A143,A152,1,A172,1,A192,A201,0
A14,0.2647058823529412,A32,A43,0.1334323759216463,A63,A75,3,A93,A101,4,A123,0.37499999999999994,A143,A152,1,A173,1,A191,A201,0
A14,0.6470588235294117,A34,A41,0.1376141740948608,A65,A75,4,A93,A101,3,A123,0.33928571428571425,A143,A152,2,A173,2,A192,A201,0
A12,0.6470588235294117,A33,A46,0.32871134587872786,A61,A75,4,A93,A101,4,A124,0.5535714285714286,A143,A153,1,A173,1,A191,A201,1
A11,0.5294117647058824,A34,A46,0.3162759986794322,A61,A73,4,A93,A101,3,A124,0.14285714285714285,A141,A152,1,A173,1,A192,A201,1
A12,0.25,A32,A49,0.05161219324309453,A61,A75,2,A92,A101,4,A122,0.35714285714285715,A143,A152,1,A173,2,A191,A201,1
A14,0.2941176470588235,A32,A41,0.3336084516342027,A65,A75,3,A93,A101,4,A123,0.39285714285714285,A143,A152,1,A174,2,A192,A201,0
A14,0.029411764705882346,A34,A42,0.0534279740288324,A65,A73,1,A94,A101,2,A122,0.14285714285714285,A143,A152,2,A173,1,A191,A201,0
A13,0.2941176470588235,A32,A42,0.14537251017937713,A61,A75,3,A91,A101,4,A124,0.5714285714285714,A143,A153,1,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A42,0.15472653240893586,A63,A75,4,A93,A101,3,A124,0.23214285714285715,A143,A151,1,A173,1,A192,A201,0
A14,0.07352941176470588,A32,A42,0.11285352701661715,A62,A72,2,A92,A101,4,A122,0.0535714285714286,A143,A151,1,A173,1,A191,A201,0
A11,0.20588235294117646,A32,A41,0.39952679652250467,A65,A75,1,A93,A101,4,A122,0.5714285714285714,A143,A153,1,A173,2,A192,A201,1
A14,0.1176470588235294,A34,A42,0.055463849455265765,A61,A72,2,A92,A101,4,A122,0.0535714285714286,A143,A151,2,A172,1,A191,A201,0
A14,0.2941176470588235,A33,A40,0.02569604930119952,A65,A75,4,A94,A101,4,A123,0.625,A143,A152,2,A173,1,A192,A201,0
A12,0.07352941176470588,A32,A40,0.07147573456586331,A65,A72,4,A93,A101,2,A121,0.28571428571428575,A143,A152,1,A171,1,A191,A201,0
A14,0.2941176470588235,A34,A46,0.07411687025420931,A61,A75,4,A93,A101,4,A124,0.625,A143,A153,2,A173,2,A191,A201,0
A12,0.20588235294117646,A34,A43,0.08501155496863651,A61,A75,3,A92,A103,4,A121,0.5178571428571428,A141,A151,2,A172,1,A192,A201,0
A11,0.23529411764705882,A34,A42,0.2213051612193243,A61,A75,1,A92,A101,4,A122,0.0892857142857143,A143,A152,2,A173,1,A191,A201,0
A14,0.1176470588235294,A34,A43,0.03994717728623308,A65,A75,4,A93,A101,4,A123,0.28571428571428575,A143,A152,2,A173,1,A191,A201,0
A12,0.1176470588235294,A32,A40,0.39738087377572356,A65,A71,1,A92,A101,2,A121,0.0892857142857143,A143,A151,1,A171,1,A191,A201,0
A11,0.47058823529411764,A32,A40,0.49636843842852424,A61,A74,2,A93,A101,1,A123,0.0892857142857143,A143,A152,1,A173,1,A192,A201,1
A12,0.029411764705882346,A32,A43,0.01870804445911742,A61,A72,3,A94,A101,3,A121,0.125,A143,A152,1,A172,1,A191,A202,0
A14,0.1176470588235294,A34,A43,0.037416088918234836,A65,A75,4,A93,A101,4,A121,0.8214285714285714,A143,A152,4,A173,1,A191,A201,0
A12,0.5588235294117647,A31,A41,0.49702872235061074,A61,A71,1,A93,A101,2,A124,0.6428571428571428,A141,A153,1,A174,1,A192,A201,0
A12,0.16176470588235292,A30,A40,0.08407615274568064,A61,A72,2,A92,A101,1,A121,0.125,A143,A151,2,A171,1,A191,A201,1
A12,0.058823529411764705,A32,A49,0.03615054473423572,A61,A72,3,A94,A101,2,A121,0.125,A143,A152,1,A173,1,A192,A201,0
A12,0.029411764705882346,A32,A43,0.012875536480686695,A61,A74,3,A94,A103,3,A121,0.16071428571428575,A141,A152,1,A172,1,A191,A201,0
A11,0.47058823529411764,A34,A41,0.5160669087707714,A61,A74,4,A93,A101,4,A123,0.0892857142857143,A143,A152,2,A173,1,A192,A201,1
A11,0.6470588235294117,A32,A44,0.15412127214702323,A61,A73,3,A93,A101,4,A123,0.625,A143,A152,1,A173,1,A191,A201,1
A11,0.6470588235294117,A32,A40,0.20254209310003302,A61,A74,4,A93,A101,4,A124,0.48214285714285715,A143,A153,1,A173,2,A191,A201,1
A12,0.47058823529411764,A33,A40,0.39517992736876856,A61,A73,2,A92,A101,2,A122,0.625,A143,A151,1,A173,1,A191,A201,0
A14,0.029411764705882346,A32,A44,0.05986574226917574,A63,A73,1,A91,A101,4,A121,0.7678571428571428,A143,A152,1,A173,1,A191,A201,0
A14,0.029411764705882346,A34,A43,0.07175085286673269,A61,A74,1,A92,A101,2,A123,0.0892857142857143,A143,A151,2,A173,1,A192,A201,0
A11,0.47058823529411764,A32,A410,0.8587542643336634,A61,A71,2,A91,A102,3,A123,0.42857142857142855,A143,A152,1,A174,1,A191,A201,0
A11,0.20588235294117646,A32,A43,0.06025090789039286,A61,A73,4,A94,A101,3,A121,0.125,A141,A152,1,A173,1,A191,A201,1
A14,0.1176470588235294,A32,A40,0.04682513480796743,A61,A73,3,A94,A101,2,A121,0.14285714285714285,A143,A152,2,A173,1,A192,A201,0
A13,0.1176470588235294,A32,A43,0.15219544404093763,A61,A73,3,A94,A101,1,A123,0.0892857142857143,A143,A152,1,A173,1,A191,A201,0
A11,0.47058823529411764,A32,A42,0.1354682513480797,A61,A75,2,A93,A101,2,A122,0.39285714285714285,A141,A152,1,A173,2,A191,A201,1
A11,0.058823529411764705,A34,A40,0.026466380543633764,A61,A75,4,A93,A101,4,A121,0.49999999999999994,A143,A152,2,A172,1,A191,A201,0
A14,0.20588235294117646,A34,A42,0.19423352041377795,A61,A72,3,A91,A101,2,A123,0.28571428571428575,A143,A152,2,A174,1,A192,A201,0
A11,0.25,A34,A40,0.07439198855507868,A61,A75,4,A94,A101,3,A123,0.19642857142857145,A143,A152,2,A173,1,A192,A201,0
A11,0.20588235294117646,A34,A40,0.20446792120611865,A61,A75,1,A92,A101,4,A121,0.25000000000000006,A141,A151,3,A173,1,A192,A201,1
A14,0.20588235294117646,A30,A49,0.21541762958071972,A61,A73,2,A93,A101,2,A123,0.30357142857142855,A142,A152,2,A173,2,A191,A201,1
A11,0.47058823529411764,A32,A41,0.44486629250577747,A65,A75,3,A93,A101,4,A124,0.49999999999999994,A143,A153,1,A173,1,A191,A201,1
A12,0.6470588235294117,A33,A49,0.3538571585781886,A65,A73,4,A93,A101,4,A124,0.33928571428571425,A143,A153,1,A173,2,A192,A201,0
A14,0.2941176470588235,A33,A49,0.11692527786948388,A63,A73,4,A93,A101,2,A123,0.44642857142857145,A143,A152,2,A173,2,A192,A201,0
A11,0.20588235294117646,A32,A40,0.05315285572796302,A61,A72,4,A92,A101,3,A123,0.07142857142857145,A143,A151,1,A173,1,A192,A201,1
A11,0.6029411764705882,A30,A49,0.6364036535710355,A61,A75,2,A93,A101,4,A123,0.17857142857142855,A143,A151,2,A173,1,A191,A201,1
A12,0.2941176470588235,A32,A43,0.2659843732805106,A65,A75,2,A92,A101,4,A123,0.41071428571428575,A143,A152,1,A173,1,A192,A201,0
A13,0.16176470588235292,A32,A43,0.11428414218113787,A61,A72,2,A92,A101,3,A121,0.10714285714285715,A143,A152,1,A172,1,A191,A201,1
A11,0.1176470588235294,A30,A40,0.045779685264663805,A61,A73,4,A93,A101,4,A123,0.5178571428571428,A141,A152,2,A173,1,A191,A201,1
A14,0.1176470588235294,A32,A43,0.034995047870584356,A65,A73,4,A92,A101,2,A123,0.035714285714285754,A143,A152,1,A173,1,A191,A201,0
A14,0.0,A32,A42,0.01931330472103004,A61,A72,1,A92,A101,3,A121,0.07142857142857145,A143,A151,1,A172,2,A191,A201,0
A11,0.2941176470588235,A34,A41,0.148949048090679,A61,A75,4,A93,A101,4,A122,0.7857142857142858,A143,A152,2,A173,1,A192,A201,0
A14,0.2941176470588235,A34,A43,0.12991086167051832,A61,A75,4,A94,A102,3,A121,0.48214285714285715,A143,A152,2,A173,1,A191,A201,0
A11,0.47058823529411764,A32,A42,0.2712116209970287,A61,A74,4,A93,A101,2,A122,0.17857142857142855,A143,A152,1,A173,1,A191,A201,1
A14,0.25,A33,A41,0.1509298998569385,A61,A73,3,A93,A101,2,A121,0.16071428571428575,A142,A152,2,A172,1,A191,A201,0
A14,0.20588235294117646,A32,A45,0.09315505667436998,A61,A72,4,A92,A101,4,A121,0.07142857142857145,A143,A152,1,A173,1,A191,A201,1
A14,0.2941176470588235,A31,A49,0.07202597116760207,A61,A74,4,A93,A101,4,A123,0.5535714285714286,A141,A152,1,A173,1,A192,A201,0
A14,0.20588235294117646,A32,A42,0.17453505007153078,A61,A75,4,A93,A101,4,A122,0.49999999999999994,A141,A152,3,A173,2,A192,A201,0
A12,0.25,A32,A42,0.2050181578078574,A65,A74,2,A93,A101,3,A123,0.28571428571428575,A143,A152,1,A173,1,A192,A201,0
A14,0.20588235294117646,A32,A40,0.3582590513920986,A65,A73,2,A93,A101,4,A123,0.875,A143,A151,2,A173,1,A191,A201,1
A14,0.2941176470588235,A32,A40,0.05496863651370089,A61,A72,4,A94,A101,2,A121,0.16071428571428575,A143,A152,1,A173,1,A191,A201,0
A11,0.07352941176470588,A32,A43,0.06129635743369649,A61,A74,3,A93,A101,4,A121,0.7142857142857144,A143,A152,1,A173,1,A191,A201,0
A11,0.1176470588235294,A32,A43,0.025255860019808517,A61,A75,4,A93,A101,4,A121,0.6785714285714286,A142,A152,1,A172,1,A191,A201,1
A11,0.23529411764705882,A34,A40,0.10922196544514141,A61,A73,4,A94,A103,2,A122,0.25000000000000006,A141,A151,2,A173,1,A191,A202,1
A14,0.2941176470588235,A34,A41,0.20864971937933313,A65,A74,3,A93,A101,4,A122,0.42857142857142855,A143,A152,2,A173,1,A192,A201,0
A14,0.16176470588235292,A34,A43,0.06718388907230109,A61,A73,4,A93,A101,4,A124,0.28571428571428575,A143,A153,2,A173,1,A192,A201,0
A11,0.20588235294117646,A31,A40,0.06558820292725871,A61,A74,4,A93,A101,4,A124,0.23214285714285715,A143,A153,2,A172,2,A191,A201,1
A14,0.47058823529411764,A33,A40,0.5846263893474194,A61,A75,2,A93,A101,2,A123,0.46428571428571425,A143,A152,2,A173,2,A192,A201,0
A14,0.2941176470588235,A32,A40,0.06734896005282272,A62,A72,4,A94,A101,3,A121,0.25000000000000006,A143,A152,1,A173,1,A192,A201,0
A14,0.08823529411764706,A32,A48,0.03543523715197534,A65,A74,4,A92,A101,3,A122,0.37499999999999994,A143,A152,1,A173,1,A192,A201,0
A14,0.16176470588235292,A34,A42,0.17018818091779467,A61,A73,4,A93,A101,2,A124,0.16071428571428575,A143,A153,1,A173,1,A192,A201,0
A11,0.16176470588235292,A32,A40,0.20408275558490152,A61,A73,3,A92,A101,2,A122,0.17857142857142855,A143,A152,1,A173,1,A192,A201,1
A14,0.07352941176470588,A32,A40,0.18306371739848135,A62,A73,1,A93,A103,2,A121,0.125,A143,A151,1,A173,2,A191,A202,0
A14,0.2941176470588235,A34,A41,0.30560140860570045,A64,A73,4,A93,A101,2,A121,0.14285714285714285,A143,A152,2,A173,1,A191,A201,0
A14,0.20588235294117646,A33,A49,0.10559040387366568,A61,A73,4,A94,A101,2,A123,0.16071428571428575,A143,A152,1,A173,1,A192,A201,1
A11,0.2941176470588235,A32,A43,0.12044679212061186,A61,A72,4,A92,A101,4,A121,0.28571428571428575,A143,A152,1,A173,1,A192,A201,1
A14,0.338235294117647,A34,A42,0.23528117090348852,A64,A72,4,A93,A101,2,A121,0.23214285714285715,A142,A152,2,A172,2,A192,A201,0
A14,0.08823529411764706,A32,A42,0.10784637394079453,A61,A73,2,A93,A101,2,A121,0.10714285714285715,A141,A151,1,A172,1,A191,A201,1
A14,0.16176470588235292,A32,A42,0.10845163420270716,A63,A73,2,A92,A101,4,A123,0.01785714285714285,A143,A151,1,A173,1,A191,A201,0
A11,0.20588235294117646,A32,A43,0.11769560911191813,A61,A72,4,A92,A101,1,A123,0.14285714285714285,A142,A152,1,A173,1,A191,A201,0
A14,0.1176470588235294,A34,A42,0.16952789699570817,A61,A75,2,A93,A101,4,A122,0.41071428571428575,A142,A152,1,A173,1,A191,A201,0
A14,0.47058823529411764,A32,A49,0.39391438318476946,A65,A75,3,A93,A101,2,A122,0.32142857142857145,A143,A152,2,A173,1,A191,A201,0
A11,0.1176470588235294,A32,A42,0.022119511389897654,A61,A75,4,A92,A101,4,A122,0.0892857142857143,A143,A151,1,A173,1,A191,A201,0
A14,0.47058823529411764,A33,A42,0.4087157477715418,A63,A74,2,A92,A101,4,A123,0.37499999999999994,A143,A152,2,A173,1,A192,A201,0
A13,0.029411764705882346,A34,A40,0.06014086057004511,A61,A75,1,A93,A101,4,A121,0.48214285714285715,A143,A152,2,A173,2,A191,A202,0
A11,0.2941176470588235,A34,A49,0.06228678331682623,A62,A74,4,A93,A101,1,A121,0.125,A143,A152,2,A173,1,A192,A201,0
A14,0.16176470588235292,A32,A44,0.034334763948497854,A65,A72,4,A92,A101,1,A121,0.0892857142857143,A143,A152,1,A173,1,A191,A201,0
A11,0.1176470588235294,A32,A42,0.18377902498074172,A61,A73,2,A93,A102,2,A122,0.17857142857142855,A143,A152,1,A172,2,A191,A201,0
A12,0.10294117647058824,A34,A40,0.05898536370639375,A64,A73,4,A92,A101,4,A123,0.37499999999999994,A143,A152,2,A173,1,A191,A201,0
A11,0.20588235294117646,A31,A43,0.09298998569384835,A61,A72,3,A93,A102,4,A124,0.30357142857142855,A141,A153,1,A174,1,A192,A201,0
A14,0.47058823529411764,A32,A43,0.1840541432816111,A61,A75,4,A93,A101,2,A123,0.16071428571428575,A143,A152,1,A173,1,A191,A201,0
A11,0.07352941176470588,A32,A40,0.06448772972378122,A61,A72,3,A93,A101,2,A124,0.14285714285714285,A143,A153,1,A174,1,A192,A201,1
A14,0.38235294117647056,A34,A43,0.35721360184879497,A65,A74,2,A93,A101,3,A122,0.30357142857142855,A143,A152,2,A173,1,A191,A201,0
A14,0.2941176470588235,A32,A41,0.41619896555518876,A61,A74,3,A93,A101,3,A123,0.33928571428571425,A143,A152,1,A174,1,A192,A201,0
A14,0.2941176470588235,A32,A41,0.49669858038956755,A65,A73,2,A91,A101,4,A124,0.5178571428571428,A143,A153,1,A173,1,A192,A201,0
A12,0.38235294117647056,A34,A40,0.10625068779575217,A65,A75,4,A93,A101,4,A121,0.30357142857142855,A143,A152,2,A173,1,A191,A201,0
A14,0.20588235294117646,A34,A43,0.04666006382744581,A61,A71,4,A92,A101,4,A123,0.8214285714285714,A143,A152,2,A171,1,A191,A201,0
A12,0.2941176470588235,A32,A42,0.20947507428194126,A61,A74,3,A91,A101,3,A123,0.42857142857142855,A143,A152,1,A173,1,A192,A201,1
A11,0.1176470588235294,A32,A46,0.029987894794761747,A61,A72,4,A92,A101,4,A122,0.6071428571428572,A143,A152,1,A173,1,A191,A201,1
A12,0.2941176470588235,A34,A49,0.14168592494772753,A65,A74,4,A93,A101,3,A124,0.26785714285714285,A143,A152,2,A173,2,A192,A201,0
A12,0.6470588235294117,A32,A49,0.8485748872014967,A61,A73,2,A93,A101,2,A123,0.07142857142857145,A143,A152,1,A173,1,A192,A201,1
A14,0.47058823529411764,A34,A40,0.350170573346539,A61,A75,4,A93,A101,4,A123,0.26785714285714285,A143,A152,2,A174,1,A192,A201,0
A14,0.3529411764705882,A31,A41,0.4167492021569275,A65,A72,3,A93,A103,4,A121,0.37499999999999994,A141,A151,2,A173,2,A192,A201,0
A11,0.338235294117647,A34,A49,0.12061186310113349,A61,A75,4,A93,A101,4,A123,0.42857142857142855,A142,A152,4,A174,2,A192,A201,0
A14,0.16176470588235292,A34,A43,0.08688235941454825,A61,A75,4,A93,A101,4,A123,0.48214285714285715,A143,A152,2,A173,1,A192,A201,0
A11,0.1176470588235294,A34,A40,0.10570045119401342,A61,A73,4,A93,A101,4,A122,0.33928571428571425,A141,A152,2,A172,1,A191,A202,0
A12,0.47058823529411764,A34,A41,0.30538131396500495,A61,A73,3,A93,A101,4,A123,0.26785714285714285,A143,A152,2,A173,1,A192,A201,0
A14,0.20588235294117646,A34,A43,0.0505667436997909,A65,A73,4,A93,A101,3,A122,0.17857142857142855,A143,A152,2,A173,1,A192,A201,0
A14,0.47058823529411764,A33,A41,0.47854077253218885,A65,A74,3,A93,A101,2,A123,0.21428571428571425,A142,A152,1,A174,2,A192,A201,0
A11,0.25,A32,A43,0.12963574336964895,A61,A72,4,A92,A101,4,A122,0.16071428571428575,A143,A151,1,A174,1,A192,A201,0
A14,0.1176470588235294,A34,A42,0.07384175195333993,A64,A74,3,A92,A101,2,A122,0.28571428571428575,A143,A152,1,A173,1,A191,A202,0
A14,0.16176470588235292,A32,A42,0.10652580609662154,A65,A74,1,A92,A101,4,A121,0.25000000000000006,A141,A151,1,A172,1,A191,A201,0
A11,0.20588235294117646,A32,A42,0.21475734565863322,A61,A73,2,A93,A102,3,A123,0.41071428571428575,A143,A152,1,A173,1,A191,A201,1
A11,0.1764705882352941,A34,A40,0.13068119291295258,A61,A75,2,A93,A103,4,A122,0.42857142857142855,A141,A151,1,A173,1,A192,A201,1
A14,0.23529411764705882,A34,A40,0.1780015406624849,A65,A72,2,A91,A101,4,A121,0.44642857142857145,A143,A152,2,A173,1,A192,A201,0
A14,0.47058823529411764,A34,A41,0.5627269725982172,A65,A75,2,A93,A101,4,A124,0.41071428571428575,A143,A153,2,A173,1,A191,A201,0
A14,0.16176470588235292,A32,A43,0.06250687795752173,A65,A73,4,A94,A101,2,A121,0.37499999999999994,A143,A151,1,A173,1,A192,A201,0
A14,0.2941176470588235,A32,A43,0.056564322658743255,A61,A75,4,A93,A101,1,A121,0.30357142857142855,A143,A152,1,A174,1,A192,A201,0
A11,0.1176470588235294,A32,A43,0.04715527676901067,A61,A73,2,A93,A101,2,A121,0.01785714285714285,A143,A151,1,A174,2,A192,A201,0
A11,0.25,A32,A40,0.19329811819082207,A65,A74,2,A93,A102,2,A121,0.0892857142857143,A143,A152,1,A172,1,A191,A202,0
A12,0.47058823529411764,A32,A46,0.1904368878617806,A65,A73,2,A94,A101,2,A123,0.14285714285714285,A143,A152,1,A173,1,A191,A201,0
A14,0.16176470588235292,A33,A41,0.18399911962143722,A61,A72,1,A92,A101,2,A122,0.48214285714285715,A143,A152,2,A172,1,A191,A201,0
A12,0.07352941176470588,A32,A40,0.1620446792120612,A65,A73,1,A92,A101,2,A121,0.25000000000000006,A143,A152,1,A172,1,A191,A201,0
A14,0.47058823529411764,A33,A43,0.23131946737096953,A61,A73,4,A92,A101,4,A121,0.26785714285714285,A143,A152,2,A173,1,A191,A201,0
A12,0.2941176470588235,A34,A42,0.24683613954000222,A61,A72,2,A92,A101,4,A123,0.10714285714285715,A141,A152,1,A172,1,A191,A201,1
A12,0.38235294117647056,A32,A43,0.15081985253659075,A65,A75,2,A92,A101,4,A123,0.10714285714285715,A143,A152,1,A173,1,A191,A201,0
A14,0.10294117647058824,A32,A49,0.10410476504897105,A64,A75,1,A91,A101,2,A121,0.16071428571428575,A143,A152,1,A173,1,A192,A201,0
A11,0.2941176470588235,A31,A49,0.16017387476614944,A61,A73,4,A93,A101,2,A122,0.21428571428571425,A143,A151,1,A173,1,A192,A201,1
A12,0.6470588235294117,A30,A410,1.0,A61,A73,1,A92,A101,2,A122,0.23214285714285715,A141,A152,1,A174,1,A192,A202,1
